State,Crop,Year,Season,Latitude,Longitude,Start_Date,End_Date,Image_Count,Satellite_Source,Cloud_Score_Threshold,Buffer_Degree,RGB_Image,NDVI_Image,BLUE_max,BLUE_mean,BLUE_min,BLUE_stdDev,EVI_max,EVI_mean,EVI_min,EVI_stdDev,GREEN_max,GREEN_mean,GREEN_min,GREEN_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_stdDev,NDWI_max,NDWI_mean,NDWI_min,NDWI_stdDev,NIR_max,NIR_mean,NIR_min,NIR_stdDev,RED_max,RED_mean,RED_min,RED_stdDev
Assam,Rice,2003,Summer,26.4073841,93.2551303,2003-03-01,2003-06-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\assam_2003_rice_rgb.png,datasets\test_images\2003\ndvi\assam_2003_rice_ndvi.png,0.066599,0.028674,0.01318,0.004634,0.632207,0.418811,0.138147,0.057108,0.097963,0.045175,0.022283,0.007723,0.850167,0.744584,0.287239,0.053847,-0.393432,-0.682268,-0.779881,0.039389,0.388253,0.243528,0.088722,0.035638,0.128295,0.034766,0.014995,0.008778
Assam,Rice,2003,Winter,26.4073841,93.2551303,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\assam_2003_rice_rgb.png,datasets\test_images\2003\ndvi\assam_2003_rice_ndvi.png,0.240248,0.026547,0.00482,0.016897,0.904501,0.631978,0.12541,0.130868,0.269865,0.049131,0.006222,0.019574,0.971562,0.853524,0.223364,0.074829,-0.324284,-0.768329,-0.88374,0.063328,0.612955,0.377278,0.085257,0.092389,0.271377,0.029673,0.002125,0.019355
Assam,Rice,2004,Autumn,26.4073841,93.2551303,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\assam_2004_rice_rgb.png,datasets\test_images\2004\ndvi\assam_2004_rice_ndvi.png,0.348598,0.0351,0.00042,0.024027,0.985452,0.560863,0.085904,0.10545,0.391442,0.050289,0.007405,0.024818,1.064497,0.810478,0.244112,0.072515,-0.153777,-0.738543,-0.905233,0.072727,0.644195,0.324155,0.051432,0.074724,0.386383,0.035622,-0.00299,0.022356
Assam,Rice,2004,Summer,26.4073841,93.2551303,2004-03-01,2004-06-28,9,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\assam_2004_rice_rgb.png,datasets\test_images\2004\ndvi\assam_2004_rice_ndvi.png,1.602213,0.047959,0.019037,0.012784,0.871841,0.363008,-0.035715,0.076765,0.368397,0.063065,0.024537,0.011723,0.89302,0.611563,-0.017723,0.071206,0.021632,-0.565912,-0.808133,0.064035,0.555755,0.229715,0.080747,0.043566,0.37695,0.054338,0.014802,0.011725
Assam,Rice,2004,Winter,26.4073841,93.2551303,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\assam_2004_rice_rgb.png,datasets\test_images\2004\ndvi\assam_2004_rice_ndvi.png,0.348598,0.0351,0.00042,0.024027,0.985452,0.560863,0.085904,0.10545,0.391442,0.050289,0.007405,0.024818,1.064497,0.810478,0.244112,0.072515,-0.153777,-0.738543,-0.905233,0.072727,0.644195,0.324155,0.051432,0.074724,0.386383,0.035622,-0.00299,0.022356
Assam,Rice,2005,Autumn,26.4073841,93.2551303,2005-07-01,2005-10-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\assam_2005_rice_rgb.png,datasets\test_images\2005\ndvi\assam_2005_rice_ndvi.png,0.179142,0.027164,0.005892,0.008779,0.901355,0.612804,0.110872,0.081867,0.202738,0.044688,0.017497,0.011623,0.93729,0.851834,0.381084,0.038532,-0.362681,-0.772252,-0.853666,0.035883,0.58397,0.351694,0.080253,0.060877,0.197018,0.027747,0.007295,0.009997
Assam,Rice,2005,Summer,26.4073841,93.2551303,2005-03-01,2005-06-28,12,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\assam_2005_rice_rgb.png,datasets\test_images\2005\ndvi\assam_2005_rice_ndvi.png,0.069968,0.032259,0.013152,0.006589,0.625054,0.417021,0.150062,0.055095,0.111176,0.053736,0.022393,0.010934,0.829252,0.714224,0.303039,0.050363,-0.355862,-0.65635,-0.776113,0.040626,0.41149,0.255748,0.110063,0.040388,0.130124,0.042257,0.015022,0.010232
Assam,Rice,2005,Winter,26.4073841,93.2551303,2005-07-01,2005-10-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\assam_2005_rice_rgb.png,datasets\test_images\2005\ndvi\assam_2005_rice_ndvi.png,0.179142,0.027164,0.005892,0.008779,0.901355,0.612804,0.110872,0.081867,0.202738,0.044688,0.017497,0.011623,0.93729,0.851834,0.381084,0.038532,-0.362681,-0.772252,-0.853666,0.035883,0.58397,0.351694,0.080253,0.060877,0.197018,0.027747,0.007295,0.009997
Bihar,Maize,1997,Kharif,25.6440845,85.906508,1997-07-01,1997-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\bihar_1997_maize_rgb.png,datasets\test_images\1997\ndvi\bihar_1997_maize_ndvi.png,0.254767,0.06195,0.02638,0.014648,0.746414,0.316842,-0.064233,0.099913,0.292058,0.08756,0.040034,0.018544,0.808696,0.483171,-0.181974,0.127365,0.274818,-0.441091,-0.725144,0.12532,0.46374,0.246599,0.0431,0.056296,0.284137,0.079608,0.02704,0.0213
Bihar,Maize,1997,Rabi,25.6440845,85.906508,1997-11-01,1998-04-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\bihar_1997_maize_rgb.png,datasets\test_images\1997\ndvi\bihar_1997_maize_ndvi.png,0.113913,0.077702,0.049122,0.006476,0.668627,0.346229,-0.039558,0.096968,0.145097,0.097021,0.060507,0.00873,0.714258,0.48311,-0.083721,0.103157,0.188975,-0.422514,-0.64761,0.091963,0.40324,0.245708,0.055447,0.042702,0.149979,0.082643,0.05014,0.010596
Bihar,Maize,1997,Summer,25.6440845,85.906508,1997-03-01,1997-06-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\bihar_1997_maize_rgb.png,datasets\test_images\1997\ndvi\bihar_1997_maize_ndvi.png,0.167386,0.098415,0.038672,0.01891,0.495843,0.207904,-0.031082,0.065153,0.230829,0.138509,0.055283,0.025405,0.626251,0.285745,-0.101476,0.099102,0.176959,-0.314843,-0.59639,0.082891,0.364534,0.267603,0.038562,0.02405,0.273138,0.148326,0.045025,0.031793
Bihar,Maize,1998,Kharif,25.6440845,85.906508,1998-07-01,1998-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\bihar_1998_maize_rgb.png,datasets\test_images\1998\ndvi\bihar_1998_maize_ndvi.png,0.265217,0.075869,0.037985,0.02181,0.80729,0.344343,-0.033365,0.158221,0.315763,0.096513,0.038975,0.029795,0.790624,0.483974,-0.10227,0.123265,0.244547,-0.406586,-0.695922,0.121404,0.543573,0.246477,0.049315,0.107426,0.312765,0.080196,0.026737,0.029665
Bihar,Maize,1998,Rabi,25.6440845,85.906508,1998-11-01,1999-04-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\bihar_1998_maize_rgb.png,datasets\test_images\1998\ndvi\bihar_1998_maize_ndvi.png,0.131018,0.064356,0.0277,0.012209,0.58672,0.274174,-0.070654,0.068265,0.17675,0.093687,0.03518,0.015345,0.712929,0.432006,-0.171154,0.099454,0.250158,-0.427022,-0.672662,0.088568,0.3896,0.244101,0.029433,0.031852,0.212087,0.092893,0.025583,0.018996
Bihar,Maize,1998,Summer,25.6440845,85.906508,1998-03-01,1998-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\bihar_1998_maize_rgb.png,datasets\test_images\1998\ndvi\bihar_1998_maize_ndvi.png,0.201472,0.109361,0.038755,0.027371,0.590739,0.189657,-0.022151,0.075817,0.25078,0.142672,0.051708,0.036306,0.625282,0.256755,-0.05898,0.098449,0.144384,-0.289101,-0.590212,0.081314,0.41644,0.257524,0.061497,0.052867,0.28554,0.154743,0.058376,0.045941
Bihar,Maize,2003,Kharif,25.6440845,85.906508,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\bihar_2003_maize_rgb.png,datasets\test_images\2003\ndvi\bihar_2003_maize_ndvi.png,1.602213,0.085345,0.016893,0.053851,0.89154,0.372485,-0.133277,0.169495,0.426918,0.106982,0.022888,0.046348,0.85177,0.476478,-0.34873,0.17992,0.395703,-0.418316,-0.765966,0.173976,0.582458,0.273579,0.019092,0.098082,0.44471,0.093597,0.013455,0.047238
Bihar,Maize,2003,Rabi,25.6440845,85.906508,2003-11-01,2004-04-28,16,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\bihar_2003_maize_rgb.png,datasets\test_images\2003\ndvi\bihar_2003_maize_ndvi.png,0.10316,0.065421,0.03859,0.007873,0.638455,0.295475,-0.020268,0.083547,0.130248,0.085484,0.044585,0.010283,0.795578,0.460117,-0.053853,0.103179,0.158874,-0.437192,-0.715746,0.093224,0.382477,0.230619,0.037793,0.039919,0.13792,0.08036,0.029762,0.01371
Bihar,Maize,2003,Summer,25.6440845,85.906508,2003-03-01,2003-06-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\bihar_2003_maize_rgb.png,datasets\test_images\2003\ndvi\bihar_2003_maize_ndvi.png,0.12208,0.077649,0.03936,0.01019,0.536313,0.237107,-0.007469,0.066378,0.163495,0.103323,0.046922,0.013477,0.678133,0.359171,-0.019512,0.0986,0.061713,-0.399902,-0.635503,0.076902,0.364658,0.244754,0.052821,0.026221,0.19831,0.113553,0.03672,0.020432
Bihar,Maize,2004,Kharif,25.6440845,85.906508,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\bihar_2004_maize_rgb.png,datasets\test_images\2004\ndvi\bihar_2004_maize_ndvi.png,0.155644,0.066201,0.027287,0.011626,0.755635,0.394229,-0.023705,0.097658,0.182112,0.090759,0.037903,0.013284,0.841121,0.55069,-0.08452,0.10745,0.202503,-0.517709,-0.762347,0.09076,0.484227,0.286886,0.049728,0.048768,0.182415,0.082223,0.027535,0.018616
Bihar,Maize,2004,Rabi,25.6440845,85.906508,2004-11-01,2005-04-28,16,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\bihar_2004_maize_rgb.png,datasets\test_images\2004\ndvi\bihar_2004_maize_ndvi.png,0.11944,0.082962,0.044365,0.01002,0.548794,0.252937,-0.027028,0.062858,0.149085,0.103183,0.05234,0.011653,0.679718,0.375206,-0.054202,0.083383,0.157211,-0.382116,-0.642603,0.069827,0.350605,0.232071,0.046455,0.028423,0.189922,0.103682,0.042412,0.015603
Bihar,Maize,2004,Summer,25.6440845,85.906508,2004-03-01,2004-06-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\bihar_2004_maize_rgb.png,datasets\test_images\2004\ndvi\bihar_2004_maize_ndvi.png,0.149855,0.093761,0.05553,0.012518,0.498372,0.226784,0.02163,0.060581,0.18995,0.125138,0.067438,0.016208,0.614004,0.315686,0.037071,0.08459,-0.015903,-0.350141,-0.568141,0.067703,0.369525,0.265319,0.071851,0.026716,0.22053,0.134753,0.058473,0.022745
Bihar,Maize,2005,Kharif,25.6440845,85.906508,2005-07-01,2005-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\bihar_2005_maize_rgb.png,datasets\test_images\2005\ndvi\bihar_2005_maize_ndvi.png,1.602213,0.085023,0.032183,0.034837,0.853324,0.4119,-0.049883,0.111812,0.448849,0.108914,0.042509,0.029817,0.860121,0.512072,-0.136883,0.130215,0.235971,-0.474935,-0.766991,0.11616,0.606218,0.315441,0.032458,0.056741,0.45593,0.099114,0.03287,0.032896
Bihar,Maize,2005,Rabi,25.6440845,85.906508,2005-11-01,2006-04-28,17,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\bihar_2005_maize_rgb.png,datasets\test_images\2005\ndvi\bihar_2005_maize_ndvi.png,0.12857,0.08133,0.043925,0.010894,0.495981,0.256121,-0.028052,0.049764,0.17554,0.104254,0.05949,0.013163,0.664804,0.376411,-0.113877,0.073038,0.193602,-0.388064,-0.654592,0.062729,0.337089,0.244765,0.045932,0.022208,0.217065,0.10726,0.049301,0.016132
Bihar,Maize,2005,Summer,25.6440845,85.906508,2005-03-01,2005-06-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\bihar_2005_maize_rgb.png,datasets\test_images\2005\ndvi\bihar_2005_maize_ndvi.png,0.162656,0.10158,0.044777,0.015874,0.481619,0.19596,-0.013658,0.063497,0.21734,0.12906,0.051144,0.02354,0.639856,0.280353,-0.047645,0.092529,0.057526,-0.323569,-0.607293,0.072667,0.34241,0.257041,0.051598,0.02454,0.265493,0.141727,0.046263,0.032072
Bihar,Rice,1997,Autumn,25.6440845,85.906508,1997-07-01,1997-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\bihar_1997_rice_rgb.png,datasets\test_images\1997\ndvi\bihar_1997_rice_ndvi.png,0.254767,0.06195,0.02638,0.014648,0.746414,0.316842,-0.064233,0.099913,0.292058,0.08756,0.040034,0.018544,0.808696,0.483171,-0.181974,0.127365,0.274818,-0.441091,-0.725144,0.12532,0.46374,0.246599,0.0431,0.056296,0.284137,0.079608,0.02704,0.0213
Bihar,Rice,1997,Summer,25.6440845,85.906508,1997-03-01,1997-06-28,5,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\bihar_1997_rice_rgb.png,datasets\test_images\1997\ndvi\bihar_1997_rice_ndvi.png,0.167386,0.098415,0.038672,0.01891,0.495843,0.207904,-0.031082,0.065153,0.230829,0.138509,0.055283,0.025405,0.626251,0.285745,-0.101476,0.099102,0.176959,-0.314843,-0.59639,0.082891,0.364534,0.267603,0.038562,0.02405,0.273138,0.148326,0.045025,0.031793
Bihar,Rice,1997,Winter,25.6440845,85.906508,1997-07-01,1997-10-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\bihar_1997_rice_rgb.png,datasets\test_images\1997\ndvi\bihar_1997_rice_ndvi.png,0.254767,0.06195,0.02638,0.014648,0.746414,0.316842,-0.064233,0.099913,0.292058,0.08756,0.040034,0.018544,0.808696,0.483171,-0.181974,0.127365,0.274818,-0.441091,-0.725144,0.12532,0.46374,0.246599,0.0431,0.056296,0.284137,0.079608,0.02704,0.0213
Bihar,Rice,1998,Summer,25.6440845,85.906508,1998-03-01,1998-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\bihar_1998_rice_rgb.png,datasets\test_images\1998\ndvi\bihar_1998_rice_ndvi.png,0.201472,0.109361,0.038755,0.027371,0.590739,0.189657,-0.022151,0.075817,0.25078,0.142672,0.051708,0.036306,0.625282,0.256755,-0.05898,0.098449,0.144384,-0.289101,-0.590212,0.081314,0.41644,0.257524,0.061497,0.052867,0.28554,0.154743,0.058376,0.045941
Bihar,Rice,1998,Winter,25.6440845,85.906508,1998-07-01,1998-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\bihar_1998_rice_rgb.png,datasets\test_images\1998\ndvi\bihar_1998_rice_ndvi.png,0.265217,0.075869,0.037985,0.02181,0.80729,0.344343,-0.033365,0.158221,0.315763,0.096513,0.038975,0.029795,0.790624,0.483974,-0.10227,0.123265,0.244547,-0.406586,-0.695922,0.121404,0.543573,0.246477,0.049315,0.107426,0.312765,0.080196,0.026737,0.029665
Bihar,Rice,2003,Autumn,25.6440845,85.906508,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\bihar_2003_rice_rgb.png,datasets\test_images\2003\ndvi\bihar_2003_rice_ndvi.png,1.602213,0.085345,0.016893,0.053851,0.89154,0.372485,-0.133277,0.169495,0.426918,0.106982,0.022888,0.046348,0.85177,0.476478,-0.34873,0.17992,0.395703,-0.418316,-0.765966,0.173976,0.582458,0.273579,0.019092,0.098082,0.44471,0.093597,0.013455,0.047238
Bihar,Rice,2003,Kharif,25.6440845,85.906508,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\bihar_2003_rice_rgb.png,datasets\test_images\2003\ndvi\bihar_2003_rice_ndvi.png,1.602213,0.085345,0.016893,0.053851,0.89154,0.372485,-0.133277,0.169495,0.426918,0.106982,0.022888,0.046348,0.85177,0.476478,-0.34873,0.17992,0.395703,-0.418316,-0.765966,0.173976,0.582458,0.273579,0.019092,0.098082,0.44471,0.093597,0.013455,0.047238
Bihar,Rice,2003,Summer,25.6440845,85.906508,2003-03-01,2003-06-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\bihar_2003_rice_rgb.png,datasets\test_images\2003\ndvi\bihar_2003_rice_ndvi.png,0.12208,0.077649,0.03936,0.01019,0.536313,0.237107,-0.007469,0.066378,0.163495,0.103323,0.046922,0.013477,0.678133,0.359171,-0.019512,0.0986,0.061713,-0.399902,-0.635503,0.076902,0.364658,0.244754,0.052821,0.026221,0.19831,0.113553,0.03672,0.020432
Bihar,Rice,2003,Winter,25.6440845,85.906508,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\bihar_2003_rice_rgb.png,datasets\test_images\2003\ndvi\bihar_2003_rice_ndvi.png,1.602213,0.085345,0.016893,0.053851,0.89154,0.372485,-0.133277,0.169495,0.426918,0.106982,0.022888,0.046348,0.85177,0.476478,-0.34873,0.17992,0.395703,-0.418316,-0.765966,0.173976,0.582458,0.273579,0.019092,0.098082,0.44471,0.093597,0.013455,0.047238
Bihar,Rice,2004,Autumn,25.6440845,85.906508,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\bihar_2004_rice_rgb.png,datasets\test_images\2004\ndvi\bihar_2004_rice_ndvi.png,0.155644,0.066201,0.027287,0.011626,0.755635,0.394229,-0.023705,0.097658,0.182112,0.090759,0.037903,0.013284,0.841121,0.55069,-0.08452,0.10745,0.202503,-0.517709,-0.762347,0.09076,0.484227,0.286886,0.049728,0.048768,0.182415,0.082223,0.027535,0.018616
Bihar,Rice,2004,Summer,25.6440845,85.906508,2004-03-01,2004-06-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\bihar_2004_rice_rgb.png,datasets\test_images\2004\ndvi\bihar_2004_rice_ndvi.png,0.149855,0.093761,0.05553,0.012518,0.498372,0.226784,0.02163,0.060581,0.18995,0.125138,0.067438,0.016208,0.614004,0.315686,0.037071,0.08459,-0.015903,-0.350141,-0.568141,0.067703,0.369525,0.265319,0.071851,0.026716,0.22053,0.134753,0.058473,0.022745
Bihar,Rice,2004,Winter,25.6440845,85.906508,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\bihar_2004_rice_rgb.png,datasets\test_images\2004\ndvi\bihar_2004_rice_ndvi.png,0.155644,0.066201,0.027287,0.011626,0.755635,0.394229,-0.023705,0.097658,0.182112,0.090759,0.037903,0.013284,0.841121,0.55069,-0.08452,0.10745,0.202503,-0.517709,-0.762347,0.09076,0.484227,0.286886,0.049728,0.048768,0.182415,0.082223,0.027535,0.018616
Bihar,Rice,2005,Autumn,25.6440845,85.906508,2005-07-01,2005-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\bihar_2005_rice_rgb.png,datasets\test_images\2005\ndvi\bihar_2005_rice_ndvi.png,1.602213,0.085023,0.032183,0.034837,0.853324,0.4119,-0.049883,0.111812,0.448849,0.108914,0.042509,0.029817,0.860121,0.512072,-0.136883,0.130215,0.235971,-0.474935,-0.766991,0.11616,0.606218,0.315441,0.032458,0.056741,0.45593,0.099114,0.03287,0.032896
Bihar,Rice,2005,Summer,25.6440845,85.906508,2005-03-01,2005-06-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\bihar_2005_rice_rgb.png,datasets\test_images\2005\ndvi\bihar_2005_rice_ndvi.png,0.162656,0.10158,0.044777,0.015874,0.481619,0.19596,-0.013658,0.063497,0.21734,0.12906,0.051144,0.02354,0.639856,0.280353,-0.047645,0.092529,0.057526,-0.323569,-0.607293,0.072667,0.34241,0.257041,0.051598,0.02454,0.265493,0.141727,0.046263,0.032072
Bihar,Rice,2005,Winter,25.6440845,85.906508,2005-07-01,2005-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\bihar_2005_rice_rgb.png,datasets\test_images\2005\ndvi\bihar_2005_rice_ndvi.png,1.602213,0.085023,0.032183,0.034837,0.853324,0.4119,-0.049883,0.111812,0.448849,0.108914,0.042509,0.029817,0.860121,0.512072,-0.136883,0.130215,0.235971,-0.474935,-0.766991,0.11616,0.606218,0.315441,0.032458,0.056741,0.45593,0.099114,0.03287,0.032896
Chhattisgarh,Maize,2003,Kharif,21.6637359,81.8406351,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\chhattisgarh_2003_maize_rgb.png,datasets\test_images\2003\ndvi\chhattisgarh_2003_maize_ndvi.png,0.29841,0.092975,0.04794,0.023413,0.891123,0.413934,-0.156975,0.142323,0.321757,0.106546,0.042605,0.028474,0.827246,0.503012,-0.247925,0.140707,0.276504,-0.449708,-0.733409,0.115116,0.506172,0.287704,0.067823,0.074415,0.328385,0.094736,0.024345,0.036235
Chhattisgarh,Maize,2004,Kharif,21.6637359,81.8406351,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\chhattisgarh_2004_maize_rgb.png,datasets\test_images\2004\ndvi\chhattisgarh_2004_maize_ndvi.png,0.094979,0.045714,0.025693,0.008217,0.773957,0.381183,-0.13367,0.081732,0.16971,0.073238,0.037683,0.013055,0.857884,0.598396,-0.314159,0.107982,0.398318,-0.568633,-0.774925,0.084796,0.49586,0.270989,0.043898,0.039985,0.2037,0.067797,0.027122,0.020184
Chhattisgarh,Maize,2005,Kharif,21.6637359,81.8406351,2005-07-01,2005-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\chhattisgarh_2005_maize_rgb.png,datasets\test_images\2005\ndvi\chhattisgarh_2005_maize_ndvi.png,0.100355,0.046874,0.025252,0.008176,0.692091,0.365832,-0.156967,0.082578,0.187943,0.074698,0.04024,0.012791,0.835996,0.578855,-0.347742,0.112241,0.377383,-0.55701,-0.757295,0.087919,0.442565,0.267055,0.046235,0.037182,0.195532,0.070605,0.028443,0.020894
Chhattisgarh,Rice,2003,Kharif,21.6637359,81.8406351,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\chhattisgarh_2003_rice_rgb.png,datasets\test_images\2003\ndvi\chhattisgarh_2003_rice_ndvi.png,0.29841,0.092975,0.04794,0.023413,0.891123,0.413934,-0.156975,0.142323,0.321757,0.106546,0.042605,0.028474,0.827246,0.503012,-0.247925,0.140707,0.276504,-0.449708,-0.733409,0.115116,0.506172,0.287704,0.067823,0.074415,0.328385,0.094736,0.024345,0.036235
Chhattisgarh,Rice,2004,Kharif,21.6637359,81.8406351,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\chhattisgarh_2004_rice_rgb.png,datasets\test_images\2004\ndvi\chhattisgarh_2004_rice_ndvi.png,0.094979,0.045714,0.025693,0.008217,0.773957,0.381183,-0.13367,0.081732,0.16971,0.073238,0.037683,0.013055,0.857884,0.598396,-0.314159,0.107982,0.398318,-0.568633,-0.774925,0.084796,0.49586,0.270989,0.043898,0.039985,0.2037,0.067797,0.027122,0.020184
Chhattisgarh,Rice,2005,Kharif,21.6637359,81.8406351,2005-07-01,2005-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\chhattisgarh_2005_rice_rgb.png,datasets\test_images\2005\ndvi\chhattisgarh_2005_rice_ndvi.png,0.100355,0.046874,0.025252,0.008176,0.692091,0.365832,-0.156967,0.082578,0.187943,0.074698,0.04024,0.012791,0.835996,0.578855,-0.347742,0.112241,0.377383,-0.55701,-0.757295,0.087919,0.442565,0.267055,0.046235,0.037182,0.195532,0.070605,0.028443,0.020894
Delhi,Maize,2002,Kharif,28.6328027,77.2197713,2002-07-01,2002-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2002\rgb\delhi_2002_maize_rgb.png,datasets\test_images\2002\ndvi\delhi_2002_maize_ndvi.png,0.205611,0.072658,0.033172,0.017356,0.643432,0.228639,-0.035216,0.122042,0.266648,0.097218,0.038535,0.020436,0.752488,0.360358,-0.083947,0.183643,0.11897,-0.37578,-0.692765,0.151761,0.422999,0.221343,0.040405,0.04496,0.304446,0.101847,0.028938,0.029786
Delhi,Maize,2003,Kharif,28.6328027,77.2197713,2003-07-01,2003-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\delhi_2003_maize_rgb.png,datasets\test_images\2003\ndvi\delhi_2003_maize_ndvi.png,0.220695,0.073898,0.028085,0.018847,0.658667,0.220694,-0.090323,0.127115,0.2807,0.097247,0.048517,0.020891,0.784261,0.349856,-0.226431,0.192285,0.233702,-0.363527,-0.720439,0.160596,0.42854,0.213002,0.06587,0.04728,0.316367,0.101098,0.036335,0.029678
Delhi,Maize,2004,Kharif,28.6328027,77.2197713,2004-07-01,2004-10-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\delhi_2004_maize_rgb.png,datasets\test_images\2004\ndvi\delhi_2004_maize_ndvi.png,0.238212,0.09523,0.031633,0.020449,0.68769,0.236883,-0.0979,0.121792,0.276603,0.116005,0.05223,0.021468,0.748581,0.328581,-0.129632,0.160437,0.089111,-0.337922,-0.683439,0.134167,0.433105,0.241846,0.065458,0.042794,0.297915,0.119666,0.043017,0.029533
Delhi,Maize,2005,Kharif,28.6328027,77.2197713,2005-07-01,2005-10-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\delhi_2005_maize_rgb.png,datasets\test_images\2005\ndvi\delhi_2005_maize_ndvi.png,0.218577,0.081887,0.03232,0.018397,0.597602,0.241885,-0.047795,0.12875,0.257188,0.105854,0.051378,0.022071,0.767697,0.352387,-0.113589,0.179309,0.128439,-0.364681,-0.706301,0.147657,0.398386,0.235523,0.058046,0.046987,0.274292,0.109634,0.037627,0.03142
